month,store_id,product_id,sales_quantity,sales_value,discount
01/06/2022,1,76,905,7397.47,1166.372
01/06/2022,9,76,112,915.488,160.704
01/06/2022,10,76,936,7650.864,1184.108
01/06/2022,11,76,114,931.836,127.24
01/06/2022,12,76,41,335.134,43.534
01/06/2022,13,76,92,752.008,115.1
01/06/2022,3,76,745,6089.63,852.664
01/06/2022,14,76,87,711.138,0
01/06/2022,15,76,1659,13560.666,1236.24
01/06/2022,4,76,611,4994.314,679.356
01/06/2022,20,76,14,114.436,14.512
01/06/2022,5,76,66,539.484,119.716
01/06/2022,6,76,360,2942.64,609.124
01/06/2022,16,76,90,735.66,91.532
01/06/2022,17,76,2,16.348,0
01/06/2022,7,76,539,4405.786,500.448
01/06/2022,18,76,204,1667.496,134.69
01/06/2022,8,76,127,1038.098,117.132
01/06/2022,19,76,42,343.308,31.486
01/06/2022,1,78,781,3427.028,511.042
01/06/2022,9,78,76,333.488,59.188
01/06/2022,10,78,1001,4392.388,675.234
01/06/2022,11,78,286,1254.968,161.5
01/06/2022,12,78,41,179.908,20.832
01/06/2022,13,78,99,434.412,65.174
01/06/2022,3,78,894,3922.872,497.79
01/06/2022,14,78,20,87.76,0
01/06/2022,15,78,2738,12014.344,1049.99
01/06/2022,4,78,580,2545.04,341.638
01/06/2022,20,78,25,109.7,12.5
01/06/2022,5,78,218,956.584,209.86
01/06/2022,16,78,78,342.264,36.902
01/06/2022,7,78,523,2294.924,258.912
01/06/2022,18,78,221,969.748,81.548
01/06/2022,8,78,106,465.128,48.062
01/06/2022,19,78,65,285.22,24.108
01/06/2022,15,80,1,2.76,0
01/06/2022,4,80,-1,-2.76,0
01/06/2022,1,81,622,2920.912,0
01/06/2022,9,81,59,277.064,15.406
01/06/2022,10,81,794,3728.624,572.964
01/06/2022,11,81,16,75.136,6.368
01/06/2022,12,81,35,164.36,17.828
01/06/2022,13,81,59,277.064,41.784
01/06/2022,3,81,646,3033.616,0
01/06/2022,14,81,8,37.568,0
01/06/2022,15,81,1269,5959.224,162.33
01/06/2022,4,81,571,2681.416,360.982
01/06/2022,20,81,7,32.872,2.546
01/06/2022,5,81,101,474.296,104
01/06/2022,16,81,20,93.92,3.184
01/06/2022,7,81,293,1375.928,154.936
01/06/2022,18,81,18,84.528,6.286
01/06/2022,8,81,133,624.568,69.108
01/06/2022,19,81,7,32.872,0
01/06/2022,1,84,634,1440.448,205.734
01/06/2022,9,84,10,22.72,3.604
01/06/2022,10,84,1003,2278.816,356.844
01/06/2022,11,84,9,20.448,0.314
01/06/2022,12,84,34,77.248,8.79
01/06/2022,13,84,89,202.208,30.94
01/06/2022,3,84,602,1367.744,170.182
01/06/2022,14,84,3,6.816,0
01/06/2022,15,84,1563,3551.136,258.234
01/06/2022,4,84,363,824.736,112.856
01/06/2022,20,84,20,45.44,3.768
01/06/2022,5,84,65,147.68,32.982
01/06/2022,16,84,64,145.408,17.266
01/06/2022,17,84,1,2.272,0
01/06/2022,7,84,255,579.36,66.446
01/06/2022,18,84,204,463.488,36.604
01/06/2022,8,84,58,131.776,12.646
01/06/2022,19,84,27,61.344,4.786
01/06/2022,1,85,654,2465.58,294.428
01/06/2022,9,85,47,177.19,25.742
01/06/2022,10,85,444,1673.88,258.564
01/06/2022,11,85,32,120.64,5.136
01/06/2022,13,85,171,644.67,98.67
01/06/2022,3,85,763,2876.51,286.348
01/06/2022,14,85,2,7.54,0
01/06/2022,15,85,1938,7306.26,382.586
01/06/2022,4,85,509,1918.93,263.372
01/06/2022,5,85,141,531.57,117.658
01/06/2022,16,85,32,120.64,11.298
01/06/2022,17,85,5,18.85,0
01/06/2022,7,85,177,667.29,75.364
01/06/2022,18,85,251,946.27,82.49
01/06/2022,8,85,106,399.62,49.638
01/06/2022,19,85,6,22.62,0
01/06/2022,1,87,128,304.64,53.104
01/06/2022,9,87,9,21.42,3.598
01/06/2022,10,87,440,1047.2,169.5
01/06/2022,11,87,29,69.02,7.85
01/06/2022,12,87,3,7.14,1.026
01/06/2022,13,87,47,111.86,17.88
01/06/2022,3,87,179,426.02,64.31
01/06/2022,15,87,550,1309,102.816
01/06/2022,4,87,149,354.62,50.472
01/06/2022,20,87,4,9.52,1.368
01/06/2022,5,87,78,185.64,42.112
01/06/2022,16,87,8,19.04,0
01/06/2022,7,87,58,138.04,16.542
01/06/2022,18,87,93,221.34,18.872
01/06/2022,8,87,23,54.74,6.422
01/06/2022,19,87,5,11.9,1.248
01/06/2022,1,88,137,332.088,0
01/06/2022,9,88,40,96.96,4.908
01/06/2022,10,88,313,758.712,118.168
01/06/2022,11,88,4,9.696,1.332
01/06/2022,12,88,8,19.392,2.332
01/06/2022,13,88,28,67.872,10.074
01/06/2022,3,88,184,446.016,0
01/06/2022,15,88,563,1364.712,55.954
01/06/2022,4,88,155,375.72,50.73
01/06/2022,20,88,12,29.088,2.664
01/06/2022,5,88,75,181.8,39.92
01/06/2022,6,88,72,174.528,36.138
01/06/2022,16,88,21,50.904,4.33
01/06/2022,7,88,102,247.248,28.316
01/06/2022,18,88,70,169.68,11.772
01/06/2022,8,88,42,101.808,10.882
01/06/2022,19,88,7,16.968,1.586
01/06/2022,1,91,119,472.43,0
01/06/2022,9,91,56,222.32,11.48
01/06/2022,10,91,379,1504.63,229.164
01/06/2022,11,91,62,246.14,27.716
01/06/2022,12,91,26,103.22,9.604
01/06/2022,13,91,54,214.38,31.616
01/06/2022,3,91,137,543.89,0
01/06/2022,15,91,722,2866.34,126.288
01/06/2022,4,91,165,655.05,86.592
01/06/2022,20,91,15,59.55,7.47
01/06/2022,5,91,159,631.23,137.086
01/06/2022,16,91,67,265.99,30.252
01/06/2022,17,91,4,15.88,0
01/06/2022,7,91,106,420.82,47.128
01/06/2022,18,91,50,198.5,14.994
01/06/2022,8,91,72,285.84,29.766
01/06/2022,19,91,6,23.82,2.596
01/06/2022,1,92,753,1442.748,189.046
01/06/2022,9,92,73,139.868,7.726
01/06/2022,10,92,1202,2303.032,356.042
01/06/2022,11,92,44,84.304,9.664
01/06/2022,12,92,26,49.816,6.796
01/06/2022,13,92,79,151.364,22.966
01/06/2022,3,92,763,1461.908,165.962
01/06/2022,14,92,85,162.86,0
01/06/2022,15,92,1863,3569.508,300.03
01/06/2022,4,92,644,1233.904,166.98
01/06/2022,20,92,27,51.732,5.228
01/06/2022,5,92,131,250.996,55.536
01/06/2022,6,92,240,459.84,95.19
01/06/2022,16,92,91,174.356,15.65
01/06/2022,7,92,456,873.696,98.882
01/06/2022,18,92,177,339.132,28.566
01/06/2022,8,92,155,296.98,32.764
01/06/2022,19,92,51,97.716,9.444
01/06/2022,1,93,2295,5324.4,678.168
01/06/2022,9,93,152,352.64,19.75
01/06/2022,10,93,3419,7932.08,1208.49
01/06/2022,11,93,160,371.2,48.754
01/06/2022,12,93,127,294.64,36.812
01/06/2022,13,93,231,535.92,81.454
01/06/2022,3,93,2439,5658.48,628.18
01/06/2022,14,93,45,104.4,0
01/06/2022,15,93,5450,12644,1058.1
01/06/2022,4,93,1871,4340.72,582.962
01/06/2022,20,93,59,136.88,16.99
01/06/2022,5,93,844,1958.08,431.262
01/06/2022,6,93,960,2227.2,461.034
01/06/2022,16,93,124,287.68,35.868
01/06/2022,7,93,1272,2951.04,332.732
01/06/2022,18,93,471,1092.72,95.884
01/06/2022,8,93,598,1387.36,143.698
01/06/2022,19,93,169,392.08,36.816
01/06/2022,15,94,4,10.36,0
01/06/2022,7,94,1,2.59,0
01/06/2022,1,95,2163,8236.704,1064.854
01/06/2022,9,95,250,952,51.57
01/06/2022,10,95,3349,12752.992,1945.82
01/06/2022,11,95,99,376.992,42.374
01/06/2022,12,95,74,281.792,36.432
01/06/2022,13,95,227,864.416,129.024
01/06/2022,3,95,2498,9512.384,1051.588
01/06/2022,14,95,112,426.496,0
01/06/2022,15,95,4828,18385.024,1507.946
01/06/2022,4,95,1279,4870.432,668.728
01/06/2022,20,95,60,228.48,22.578
01/06/2022,5,95,54,205.632,44.726
01/06/2022,6,95,840,3198.72,662.14
01/06/2022,16,95,153,582.624,59.444
01/06/2022,7,95,1156,4402.048,493.878
01/06/2022,18,95,400,1523.2,130.176
01/06/2022,8,95,484,1843.072,196.96
01/06/2022,19,95,135,514.08,50.23
01/06/2022,1,101,10974,39901.464,4908.296
01/06/2022,9,101,715,2599.74,346.91
01/06/2022,10,101,35705,129823.38,20077.748
01/06/2022,11,101,903,3283.308,425.234
01/06/2022,12,101,992,3606.912,494.254
01/06/2022,13,101,4845,17616.42,2645.806
01/06/2022,3,101,12491,45417.276,5745.568
01/06/2022,14,101,42,152.712,0
01/06/2022,15,101,20654,75097.944,6955.674
01/06/2022,4,101,32493,118144.548,16578.332
01/06/2022,20,101,1420,5163.12,705.01
01/06/2022,5,101,10700,38905.2,8441.02
01/06/2022,6,101,10008,36389.088,7532.542
01/06/2022,16,101,420,1527.12,203.986
01/06/2022,17,101,715,2599.74,296.452
01/06/2022,7,101,4590,16689.24,1905.81
01/06/2022,18,101,3822,13896.792,1250.966
01/06/2022,8,101,1174,4268.664,466.838
01/06/2022,19,101,935,3399.66,320.326
01/06/2022,1,102,749,3611.678,511.514
01/06/2022,9,102,78,376.116,58.706
01/06/2022,10,102,354,1706.988,264.62
01/06/2022,11,102,15,72.33,9.676
01/06/2022,12,102,71,342.362,46.962
01/06/2022,13,102,194,935.468,140.802
01/06/2022,3,102,692,3336.824,403.274
01/06/2022,15,102,2126,10251.572,465.578
01/06/2022,4,102,837,4036.014,632.888
01/06/2022,5,102,115,554.53,120.556
01/06/2022,16,102,57,274.854,21.166
01/06/2022,17,102,3,14.466,0
01/06/2022,7,102,58,279.676,31.97
01/06/2022,18,102,300,1446.6,122.186
01/06/2022,8,102,212,1022.264,151.64
01/06/2022,19,102,51,245.922,22.058
01/06/2022,1,105,788,3356.88,462.422
01/06/2022,9,105,64,272.64,40.978
01/06/2022,10,105,2072,8826.72,1356.546
01/06/2022,11,105,60,255.6,32.3
01/06/2022,12,105,37,157.62,21.374
01/06/2022,13,105,172,732.72,110.162
01/06/2022,3,105,808,3442.08,411.586
01/06/2022,14,105,3,12.78,0
01/06/2022,15,105,1864,7940.64,713.2
01/06/2022,4,105,1270,5410.2,836.324
01/06/2022,20,105,25,106.5,14.442
01/06/2022,5,105,51,217.26,47.74
01/06/2022,16,105,95,404.7,41.55
01/06/2022,7,105,507,2159.82,243.588
01/06/2022,18,105,210,894.6,83.11
01/06/2022,8,105,178,758.28,77.304
01/06/2022,19,105,30,127.8,12.782
01/06/2022,1,106,16,57.856,7.942
01/06/2022,9,106,3,10.848,0.416
01/06/2022,10,106,60,216.96,35.252
01/06/2022,11,106,3,10.848,1.036
01/06/2022,12,106,2,7.232,1.036
01/06/2022,13,106,8,28.928,4.486
01/06/2022,3,106,21,75.936,8.712
01/06/2022,15,106,55,198.88,17.034
01/06/2022,4,106,26,94.016,13.098
01/06/2022,5,106,34,122.944,28.312
01/06/2022,6,106,1,3.616,0
01/06/2022,17,106,1,3.616,0
01/06/2022,7,106,8,28.928,3.454
01/06/2022,18,106,8,28.928,2.386
01/06/2022,8,106,9,32.544,3.65
01/06/2022,1,107,7,25.256,4.312
01/06/2022,10,107,2,7.216,1.118
01/06/2022,12,107,3,10.824,1.478
01/06/2022,13,107,16,57.728,8.81
01/06/2022,3,107,8,28.864,4.31
01/06/2022,15,107,50,180.4,16.06
01/06/2022,4,107,3,10.824,1.478
01/06/2022,5,107,2,7.216,1.602
01/06/2022,6,107,900,3247.2,1039.098
01/06/2022,16,107,8,28.864,1.478
01/06/2022,18,107,59,212.872,19.898
01/06/2022,1,109,1782,5221.26,888.578
01/06/2022,9,109,126,369.18,20.954
01/06/2022,10,109,2027,5939.11,925.042
01/06/2022,11,109,70,205.1,26.098
01/06/2022,12,109,20,58.6,8.174
01/06/2022,13,109,363,1063.59,165.268
01/06/2022,3,109,1483,4345.19,490.366
01/06/2022,14,109,6,17.58,0
01/06/2022,15,109,3587,10509.91,931.22
01/06/2022,4,109,975,2856.75,387.682
01/06/2022,20,109,43,125.99,15.532
01/06/2022,5,109,78,228.54,51.694
01/06/2022,6,109,2405,7046.65,1455.622
01/06/2022,16,109,85,249.05,26.976
01/06/2022,7,109,772,2261.96,262.602
01/06/2022,18,109,478,1400.54,119.498
01/06/2022,8,109,274,802.82,87.27
01/06/2022,19,109,118,345.74,32.06
01/06/2022,1,110,241,970.266,155.75
01/06/2022,9,110,2,8.052,1.482
01/06/2022,10,110,341,1372.866,215.834
01/06/2022,11,110,3,12.078,0.558
01/06/2022,13,110,21,84.546,13.182
01/06/2022,3,110,174,700.524,105.552
01/06/2022,15,110,157,632.082,60.582
01/06/2022,4,110,82,330.132,46.21
01/06/2022,20,110,3,12.078,1.676
01/06/2022,5,110,11,44.286,9.982
01/06/2022,16,110,5,20.13,1.114
01/06/2022,7,110,46,185.196,26.992
01/06/2022,18,110,27,108.702,10.662
01/06/2022,8,110,8,32.208,3.562
01/06/2022,19,110,2,8.052,0
01/06/2022,1,115,4,10.016,0
01/06/2022,10,115,-1,-2.504,-0.382
01/06/2022,13,115,-3,-7.512,-1.116
01/06/2022,15,115,7,17.528,0.33
01/06/2022,5,115,2,5.008,0
01/06/2022,1,116,14,40.012,0
01/06/2022,10,116,32,91.456,14.056
01/06/2022,11,116,4,11.432,1.55
01/06/2022,12,116,2,5.716,0.776
01/06/2022,13,116,8,22.864,3.44
01/06/2022,3,116,15,42.87,0
01/06/2022,14,116,3,8.574,0
01/06/2022,15,116,52,148.616,5.322
01/06/2022,4,116,22,62.876,8.444
01/06/2022,20,116,2,5.716,0.776
01/06/2022,5,116,5,14.29,3.15
01/06/2022,16,116,2,5.716,0
01/06/2022,7,116,14,40.012,4.522
01/06/2022,18,116,6,17.148,1.372
01/06/2022,19,116,1,2.858,0
01/06/2022,1,117,33,94.71,0
01/06/2022,9,117,42,120.54,6.24
01/06/2022,10,117,40,114.8,17.648
01/06/2022,11,117,29,83.23,11.184
01/06/2022,12,117,11,31.57,4.282
01/06/2022,3,117,53,152.11,0
01/06/2022,15,117,188,539.56,14.792
01/06/2022,4,117,34,97.58,13.12
01/06/2022,20,117,3,8.61,1.168
01/06/2022,5,117,14,40.18,8.838
01/06/2022,6,117,2,5.74,0
01/06/2022,16,117,21,60.27,4.672
01/06/2022,17,117,6,17.22,1.168
01/06/2022,7,117,8,22.96,2.596
01/06/2022,18,117,26,74.62,5.332
01/06/2022,8,117,4,11.48,1.408
01/06/2022,1,120,517,2119.7,356.276
01/06/2022,9,120,86,352.6,62.91
01/06/2022,10,120,893,3661.3,564.734
01/06/2022,11,120,28,114.8,11.048
01/06/2022,12,120,21,86.1,13.114
01/06/2022,13,120,84,344.4,51.95
01/06/2022,3,120,346,1418.6,205.852
01/06/2022,14,120,1,4.1,0
01/06/2022,15,120,1066,4370.6,380.032
01/06/2022,4,120,484,1984.4,268.664
01/06/2022,20,120,13,53.3,7.254
01/06/2022,5,120,144,590.4,129.958
01/06/2022,6,120,100,410,84.864
01/06/2022,16,120,78,319.8,33.62
01/06/2022,17,120,2,8.2,0
01/06/2022,7,120,332,1361.2,162.748
01/06/2022,18,120,99,405.9,34.764
01/06/2022,8,120,103,422.3,43.458
01/06/2022,19,120,42,172.2,16.624
01/06/2022,1,121,2,8.912,0
01/06/2022,10,121,2,8.912,1.396
01/06/2022,11,121,3,13.368,1.846
01/06/2022,13,121,-2,-8.912,-1.332
01/06/2022,3,121,6,26.736,0
01/06/2022,15,121,8,35.648,0.89
01/06/2022,4,121,7,31.192,4.244
01/06/2022,20,121,4,17.824,0
01/06/2022,5,121,4,17.824,3.966
01/06/2022,7,121,1,4.456,0.512
01/06/2022,18,121,4,17.824,1.068
01/06/2022,1,124,1,3.086,0
01/06/2022,10,124,2,6.172,0.968
01/06/2022,11,124,3,9.258,0.426
01/06/2022,3,124,10,30.86,0
01/06/2022,15,124,24,74.064,1.702
01/06/2022,4,124,7,21.602,2.982
01/06/2022,16,124,4,12.344,0
01/06/2022,7,124,3,9.258,1.068
01/06/2022,18,124,6,18.516,1.48
01/06/2022,19,124,2,6.172,0
01/06/2022,1,129,97,1174.864,74.506
01/06/2022,9,129,17,205.904,11.326
01/06/2022,10,129,172,2083.264,317.616
01/06/2022,11,129,1,12.112,0
01/06/2022,12,129,5,60.56,8.146
01/06/2022,13,129,30,363.36,54.442
01/06/2022,3,129,68,823.616,60.59
01/06/2022,15,129,150,1816.8,84.524
01/06/2022,4,129,94,1138.528,150.756
01/06/2022,20,129,1,12.112,1.63
01/06/2022,5,129,12,145.344,31.574
01/06/2022,16,129,10,121.12,9.776
01/06/2022,17,129,2,24.224,0
01/06/2022,7,129,55,666.16,74.68
01/06/2022,18,129,19,230.128,19.12
01/06/2022,8,129,8,96.896,11.908
01/06/2022,19,129,5,60.56,6.222
01/06/2022,1,130,5591,30806.41,5057.494
01/06/2022,9,130,607,3344.57,614.526
01/06/2022,10,130,15510,85460.1,17341.708
01/06/2022,11,130,307,1691.57,228.628
01/06/2022,12,130,60,330.6,46.138
01/06/2022,13,130,2178,12000.78,1877.92
01/06/2022,3,130,6071,33451.21,4934.042
01/06/2022,14,130,374,2060.74,0
01/06/2022,15,130,12623,69552.73,7031.924
01/06/2022,4,130,7464,41126.64,6779.19
01/06/2022,20,130,118,650.18,90.738
01/06/2022,5,130,84,462.84,104.964
01/06/2022,6,130,2560,14105.6,2919.858
01/06/2022,16,130,264,1454.64,181.226
01/06/2022,7,130,2491,13725.41,1587.28
01/06/2022,18,130,1063,5857.13,539.974
01/06/2022,8,130,1825,10055.75,1195.032
01/06/2022,19,130,654,3603.54,292.824
01/06/2022,1,17,266,294.196,0
01/06/2022,9,17,7,7.742,0
01/06/2022,10,17,301,332.906,0
01/06/2022,11,17,8,8.848,0
01/06/2022,12,17,8,8.848,0
01/06/2022,13,17,36,39.816,0
01/06/2022,3,17,305,337.33,0
01/06/2022,14,17,2427,2684.262,0
01/06/2022,15,17,544,601.664,0
01/06/2022,4,17,120,132.72,0
01/06/2022,20,17,9,9.954,0
01/06/2022,5,17,50,55.3,0
01/06/2022,6,17,19,21.014,0
01/06/2022,16,17,47,51.982,0
01/06/2022,7,17,161,178.066,0
01/06/2022,8,17,46,50.876,0
01/06/2022,19,17,1,1.106,0
01/06/2022,1,2,23,46.552,0
01/06/2022,10,2,40,80.96,0
01/06/2022,13,2,4,8.096,0
01/06/2022,3,2,42,85.008,0
01/06/2022,14,2,1564,3165.536,0
01/06/2022,15,2,188,380.512,0
01/06/2022,4,2,22,44.528,0
01/06/2022,5,2,9,18.216,0
01/06/2022,16,2,8,16.192,0
01/06/2022,17,2,1,2.024,0
01/06/2022,7,2,11,22.264,0
01/06/2022,8,2,20,40.48,0
01/06/2022,1,127,19,91.732,0
01/06/2022,10,127,24,115.872,18.87
01/06/2022,12,127,2,9.656,0.692
01/06/2022,13,127,16,77.248,11.918
01/06/2022,3,127,33,159.324,0
01/06/2022,15,127,85,410.38,16.806
01/06/2022,4,127,23,111.044,15.082
01/06/2022,20,127,4,19.312,2.772
01/06/2022,5,127,8,38.624,8.446
01/06/2022,17,127,-4,-19.312,-2.69
01/06/2022,7,127,10,48.28,5.808
01/06/2022,18,127,3,14.484,1.238
01/06/2022,8,127,4,19.312,3.54
01/06/2022,19,127,1,4.828,0.63
01/06/2022,1,8,75,266.55,0
01/06/2022,10,8,48,170.592,0
01/06/2022,11,8,3,10.662,0
01/06/2022,13,8,6,21.324,0
01/06/2022,3,8,30,106.62,0
01/06/2022,14,8,280,995.12,0
01/06/2022,15,8,105,373.17,0
01/06/2022,4,8,23,81.742,0
01/06/2022,5,8,6,21.324,0
01/06/2022,6,8,4,14.216,0
01/06/2022,16,8,11,39.094,0
01/06/2022,7,8,23,81.742,0
01/06/2022,8,8,23,81.742,0
01/06/2022,19,8,1,3.554,0
01/06/2022,1,118,82,309.304,38.21
01/06/2022,9,118,15,56.58,6.818
01/06/2022,10,118,327,1233.444,191.318
01/06/2022,11,118,18,67.896,7.744
01/06/2022,12,118,3,11.316,1.548
01/06/2022,13,118,19,71.668,10.788
01/06/2022,3,118,265,999.58,142.97
01/06/2022,14,118,2,7.544,0
01/06/2022,15,118,512,1931.264,192.968
01/06/2022,4,118,145,546.94,72.158
01/06/2022,20,118,5,18.86,1.032
01/06/2022,5,118,25,94.3,20.878
01/06/2022,16,118,36,135.792,14.398
01/06/2022,17,118,2,7.544,0
01/06/2022,7,118,33,124.476,14.196
01/06/2022,18,118,41,154.652,12.43
01/06/2022,8,118,19,71.668,16.554
01/06/2022,19,118,11,41.492,3.946
01/06/2022,1,128,27,233.064,0
01/06/2022,9,128,11,94.952,5.192
01/06/2022,10,128,53,457.496,73.55
01/06/2022,11,128,4,34.528,4.814
01/06/2022,12,128,2,17.264,2.448
01/06/2022,13,128,15,129.48,19.708
01/06/2022,3,128,36,310.752,0
01/06/2022,15,128,100,863.2,43.462
01/06/2022,4,128,33,284.856,38.042
01/06/2022,20,128,1,8.632,1.224
01/06/2022,5,128,20,172.64,39.052
01/06/2022,16,128,4,34.528,2.448
01/06/2022,17,128,1,8.632,0
01/06/2022,7,128,43,371.176,53.06
01/06/2022,18,128,9,77.688,7.112
01/06/2022,8,128,7,60.424,7.322
01/06/2022,19,128,5,43.16,3.324
01/06/2022,1,133,1487,6527.93,1073.226
01/06/2022,9,133,47,206.33,36.08
01/06/2022,10,133,820,3599.8,557.154
01/06/2022,11,133,102,447.78,55.858
01/06/2022,12,133,83,364.37,49.76
01/06/2022,13,133,178,781.42,118.362
01/06/2022,3,133,1759,7722.01,1109.596
01/06/2022,14,133,47,206.33,0
01/06/2022,15,133,4200,18438,1377.184
01/06/2022,4,133,476,2089.64,281.12
01/06/2022,20,133,50,219.5,26.978
01/06/2022,5,133,62,272.18,59.9
01/06/2022,16,133,93,408.27,47.848
01/06/2022,17,133,5,21.95,0
01/06/2022,7,133,964,4231.96,480.616
01/06/2022,18,133,312,1369.68,119.986
01/06/2022,8,133,368,1615.52,156.964
01/06/2022,19,133,26,114.14,11.484
01/06/2022,1,135,639,2369.412,403.832
01/06/2022,9,135,78,289.224,50.968
01/06/2022,10,135,955,3541.14,559.32
01/06/2022,11,135,28,103.824,13.432
01/06/2022,12,135,17,63.036,8.294
01/06/2022,13,135,109,404.172,62.962
01/06/2022,3,135,569,2109.852,314.838
01/06/2022,15,135,1336,4953.888,452.83
01/06/2022,4,135,402,1490.616,206.526
01/06/2022,20,135,28,103.824,10.886
01/06/2022,5,135,221,819.468,185.38
01/06/2022,6,135,1,3.708,0
01/06/2022,16,135,23,85.284,8.276
01/06/2022,17,135,2,7.416,0
01/06/2022,7,135,219,812.052,94.608
01/06/2022,18,135,168,622.944,51.636
01/06/2022,8,135,100,370.8,39.776
01/06/2022,19,135,12,44.496,3.394
01/06/2022,1,132,1213,3879.174,623.664
01/06/2022,9,132,23,73.554,13.692
01/06/2022,10,132,586,1874.028,296.15
01/06/2022,11,132,133,425.334,55.286
01/06/2022,12,132,74,236.652,28.092
01/06/2022,13,132,248,793.104,121.156
01/06/2022,3,132,1410,4509.18,669.18
01/06/2022,14,132,94,300.612,0
01/06/2022,15,132,4329,13844.142,1111.818
01/06/2022,4,132,346,1106.508,150.542
01/06/2022,20,132,80,255.84,33.444
01/06/2022,5,132,100,319.8,70.92
01/06/2022,16,132,89,284.622,31.214
01/06/2022,7,132,580,1854.84,215.156
01/06/2022,18,132,355,1135.29,94.88
01/06/2022,8,132,341,1090.518,106.206
01/06/2022,19,132,39,124.722,12.552
01/06/2022,1,104,481,1639.248,227.076
01/06/2022,9,104,52,177.216,28.126
01/06/2022,10,104,807,2750.256,425.398
01/06/2022,11,104,15,51.12,5.564
01/06/2022,12,104,9,30.672,4.186
01/06/2022,13,104,29,98.832,14.884
01/06/2022,3,104,823,2804.784,342.86
01/06/2022,15,104,1283,4372.464,329.242
01/06/2022,4,104,682,2324.256,366.914
01/06/2022,20,104,11,37.488,0.466
01/06/2022,5,104,16,54.528,12.05
01/06/2022,16,104,44,149.952,14.418
01/06/2022,7,104,248,845.184,95.738
01/06/2022,18,104,80,272.64,21.744
01/06/2022,8,104,96,327.168,36.672
01/06/2022,19,104,27,92.016,9.362
01/06/2022,1,134,200,825.2,105.038
01/06/2022,9,134,7,28.882,1.604
01/06/2022,10,134,336,1386.336,209.562
01/06/2022,11,134,9,37.134,4.402
01/06/2022,12,134,7,28.882,3.302
01/06/2022,13,134,49,202.174,30.328
01/06/2022,3,134,107,441.482,51.79
01/06/2022,15,134,381,1572.006,127.12
01/06/2022,4,134,111,457.986,61.062
01/06/2022,20,134,2,8.252,1.1
01/06/2022,5,134,132,544.632,118.044
01/06/2022,16,134,26,107.276,10.456
01/06/2022,17,134,1,4.126,0
01/06/2022,7,134,124,511.624,56.866
01/06/2022,18,134,43,177.418,15.092
01/06/2022,8,134,36,148.536,16.606
01/06/2022,19,134,6,24.756,2.7
01/06/2022,1,136,7605,34617.96,2495.066
01/06/2022,9,136,916,4169.632,325.948
01/06/2022,10,136,4304,19591.808,1487.146
01/06/2022,11,136,538,2448.976,179.804
01/06/2022,12,136,191,869.432,68.282
01/06/2022,13,136,1451,6604.952,515.196
01/06/2022,3,136,14376,65439.552,6741.578
01/06/2022,14,136,2147,9773.144,0
01/06/2022,15,136,19730,89810.96,5243.316
01/06/2022,4,136,3979,18112.408,1435.566
01/06/2022,20,136,100,455.2,34.5
01/06/2022,5,136,54,245.808,19.372
01/06/2022,16,136,355,1615.96,107.814
01/06/2022,7,136,3486,15868.272,1251.746
01/06/2022,18,136,1275,5803.8,309.798
01/06/2022,8,136,1398,6363.696,473.756
01/06/2022,19,136,447,2034.744,128.528
01/06/2022,13,137,2,16.6,0
01/06/2022,15,137,12,99.6,0
01/06/2022,4,137,94,780.2,0
01/06/2022,5,137,2,16.6,0
01/06/2022,6,137,1536,12748.8,2638.996
01/06/2023,1,4,1521,4350.06,601.278
01/06/2023,9,4,267,763.62,125.346
01/06/2023,10,4,3958,11319.88,1760.228
01/06/2023,11,4,158,451.88,65.864
01/06/2023,12,4,178,509.08,57.64
01/06/2023,13,4,508,1452.88,232.034
01/06/2023,3,4,1425,4075.5,481.73
01/06/2023,14,4,2,5.72,0
01/06/2023,15,4,5249,15012.14,1676.022
01/06/2023,4,4,1393,3983.98,529.55
01/06/2023,20,4,107,306.02,37.112
01/06/2023,5,4,2022,5782.92,1336.28
01/06/2023,6,4,960,2745.6,568.324
01/06/2023,16,4,295,843.7,113.578
01/06/2023,17,4,75,214.5,25.282
01/06/2023,7,4,825,2359.5,261.226
01/06/2023,18,4,438,1252.68,135.042
01/06/2023,8,4,243,694.98,88.62
01/06/2023,19,4,99,283.14,31.794
01/06/2023,1,5,4498,10840.18,831.278
01/06/2023,9,5,311,749.51,60.606
01/06/2023,10,5,10091,24319.31,1952.084
01/06/2023,11,5,355,855.55,81.776
01/06/2023,12,5,425,1024.25,79.89
01/06/2023,13,5,979,2359.39,191.034
01/06/2023,3,5,4607,11102.87,873.926
01/06/2023,14,5,12,28.92,0
01/06/2023,15,5,14879,35858.39,2376.896
01/06/2023,4,5,2596,6256.36,498.726
01/06/2023,20,5,311,749.51,61.348
01/06/2023,5,5,5045,12158.45,983.236
01/06/2023,6,5,540,1301.4,91.096
01/06/2023,16,5,835,2012.35,152.742
01/06/2023,17,5,40,96.4,5.846
01/06/2023,7,5,2405,5796.05,474.41
01/06/2023,18,5,1427,3439.07,216.4
01/06/2023,8,5,732,1764.12,133.88
01/06/2023,19,5,600,1446,95.734
01/06/2023,1,6,4115,15653.46,1168.936
01/06/2023,9,6,341,1297.164,104.938
01/06/2023,10,6,16612,63192.048,5972.518
01/06/2023,11,6,1442,5485.368,471.782
01/06/2023,12,6,633,2407.932,176.544
